title,score,url,date,author
WCW Mayhem,8.5,/articles/1999/09/28/wcw-mayhem-4,1999-09-28T00:00:00.000Z,Aaron Boulding
V-Rally Edition '99,5.9,/articles/1999/09/23/v-rally-edition-99,1999-09-23T00:00:00.000Z,Aaron Boulding
NASCAR 2000,6.5,/articles/1999/09/18/nascar-2000-6,1999-09-18T00:00:00.000Z,Aaron Boulding
All Star Tennis '99,7.0,/articles/1999/09/16/all-star-tennis-99,1999-09-16T00:00:00.000Z,Aaron Boulding
Hybrid Heaven Review,7.0,/articles/1999/09/11/hybrid-heaven,1999-09-11T00:00:00.000Z,Peer Schneider
Duke Nukem: Zero Hour Review,7.9,/articles/1999/09/04/duke-nukem-zero-hour,1999-09-04T00:00:00.000Z,Matt Casamassina
Madden NFL 2000,8.4,/articles/1999/09/03/madden-nfl-2000-4,1999-09-03T00:00:00.000Z,Aaron Boulding
WWF Attitude,8.7,/articles/1999/09/02/wwf-attitude-2,1999-09-02T00:00:00.000Z,Aaron Boulding
NFL Quarterback Club 2000,6.0,/articles/1999/09/01/nfl-quarterback-club-2000-2,1999-09-01T00:00:00.000Z,Aaron Boulding
Shadow Man Review,9.1,/articles/1999/08/25/shadow-man-4,1999-08-25T00:00:00.000Z,Matt Casamassina
Re-Volt,4.8,/articles/1999/08/20/re-volt-4,1999-08-20T00:00:00.000Z,Matt Casamassina
NFL Blitz 2000,9.2,/articles/1999/08/19/nfl-blitz-2000-7,1999-08-19T00:00:00.000Z,Aaron Boulding
The New Tetris,8.8,/articles/1999/08/04/the-new-tetris,1999-08-04T00:00:00.000Z,Aaron Boulding
In-Fisherman Bass Hunter 64 Review,7.6,/articles/1999/07/31/in-fisherman-bass-hunter-64,1999-07-31T00:00:00.000Z,Peer Schneider
Monster Truck Madness 64,7.1,/articles/1999/07/31/monster-truck-madness-64,1999-07-31T00:00:00.000Z,Matt Casamassina
Mario Golf,8.3,/articles/1999/07/29/mario-golf-4,1999-07-29T00:00:00.000Z,Aaron Boulding
Pokemon Snap Review,7.8,/articles/1999/07/28/pokemon-snap,1999-07-28T00:00:00.000Z,Matt Casamassina
Starshot: Space Circus Fever Review,5.2,/articles/1999/07/08/starshot-space-circus-fever-2,1999-07-08T00:00:00.000Z,Peer Schneider
Rugrats: Scavenger Hunt,3.7,/articles/1999/07/07/rugrats-scavenger-hunt,1999-07-07T00:00:00.000Z,Turhan Herder
Quake II N64 Review,8.2,/articles/1999/07/02/quake-ii-4,1999-07-02T00:00:00.000Z,Matt Casamassina
Command & Conquer,7.6,/articles/1999/06/30/command-conquer-2,1999-06-30T00:00:00.000Z,Aaron Boulding
World Driver Championship Review,8.8,/articles/1999/06/17/world-driver-championship,1999-06-17T00:00:00.000Z,Peer Schneider
Shadowgate 64: Trials of the Four Towers,6.2,/articles/1999/06/10/shadowgate-64-trials-of-the-four-towers,1999-06-10T00:00:00.000Z,Aaron Boulding
Superman (N64) Review,3.4,/articles/1999/06/03/superman-2,1999-06-03T00:00:00.000Z,Matt Casamassina
Fighting Force 64,6.4,/articles/1999/06/03/fighting-force-64,1999-06-03T00:00:00.000Z,Aaron Boulding
A Bug's Life,6.8,/articles/1999/06/02/a-bugs-life-4,1999-06-02T00:00:00.000Z,Matt Casamassina
Star Wars: Episode I Racer,7.2,/articles/1999/05/20/star-wars-episode-i-racer-4,1999-05-20T17:00:00.000Z,Aaron Boulding
Ken Griffey Jr.'s Slugfest,7.9,/articles/1999/05/08/ken-griffey-jrs-slugfest-2,1999-05-08T00:00:00.000Z,Aaron Boulding
Pokemon Stadium 2 (Import),8.1,/articles/1999/05/04/pokemon-stadium-2-import,1999-05-04T00:00:00.000Z,IGN Staff
