title,score,url,date,author
The Walking Dead: Saints and Sinners Chapter II - Retribution Review,6.0,/articles/the-walking-dead-saints-and-sinners-chapter-ii-retribution-review,2022-12-15T00:41:29.337Z,Gabriel Moss
River City Girls 2 Review,8.0,/articles/river-city-girls-2-review,2022-12-14T17:32:12.229Z,Jarrett Green
Call of Duty: Warzone 2.0 Review,8.0,/articles/call-of-duty-warzone-20-review,2022-12-09T21:42:48.199Z,Stella Chung
Crisis Core –Final Fantasy 7– Reunion Review,8.0,/articles/crisis-core-final-fantasy-7-reunion-review,2022-12-08T00:34:32.269Z,Colin Stevens
Far Cry 6: Lost Between Worlds DLC Review,7.0,/articles/far-cry-6-lost-between-worlds-dlc-review,2022-12-06T23:40:27.904Z,David Jagneaux
The Callisto Protocol Review,7.0,/articles/the-callisto-protocol-review,2022-12-02T05:00:00.000Z,Tristan Ogilvie
Marvel's Midnight Suns Review,8.0,/articles/marvels-midnight-suns-review,2022-11-30T14:00:21.000Z,Dan Stapleton
Gungrave G.O.R.E Review,6.0,/articles/gungrave-gore-review,2022-11-22T10:00:57.000Z,Will Borger
Evil West Review,7.0,/articles/evil-west-review,2022-11-21T19:00:58.000Z,David Jagneaux
The Dark Pictures Anthology: The Devil in Me Review,5.0,/articles/the-dark-pictures-anthology-the-devil-in-me-review,2022-11-17T17:00:00.000Z,Tristan Ogilvie
Atari 50: The Anniversary Celebration Review,9.0,/articles/atari-50-the-anniversary-celebration-review,2022-11-17T00:43:43.261Z,Samuel Claiborn
Goat Simulator 3 Review,8.0,/articles/goat-simulator-3-review,2022-11-16T20:43:51.615Z,Travis Northup
Among Us VR Review,8.0,/articles/among-us-vr-review,2022-11-10T18:26:23.380Z,Henry Stockdale
Sonic Frontiers Review,7.0,/articles/sonic-frontiers-review,2022-11-07T14:00:51.000Z,Travis Northup
The Entropy Centre Review,7.0,/articles/the-entropy-centre-review,2022-11-03T22:31:17.804Z,Leana Hafer
Resident Evil Village: The Winters' Expansion Review,6.0,/articles/resident-evil-village-the-winters-expansion-review,2022-11-03T22:00:09.000Z,Taylor Lyles
Resident Evil Re:Verse Review,5.0,/articles/resident-evil-reverse-review,2022-11-03T19:35:07.069Z,Will Borger
God of War Ragnarok Review,10.0,/articles/god-of-war-ragnarok-review,2022-11-03T16:00:28.000Z,Simon Cardy
WRC Generations Review,8.0,/articles/wrc-generations-review,2022-11-03T07:53:25.268Z,Luke Reilly
Call of Duty: Modern Warfare 2 Multiplayer Review,8.0,/articles/call-of-duty-modern-warfare-ii-multiplayer-review,2022-11-01T20:15:39.000Z,Seth G. Macy
Mount & Blade 2: Bannerlord Review,6.0,/articles/mount-blade-2-bannerlord-review,2022-10-31T21:40:58.955Z,Jon Bolding
The Valiant Review,6.0,/articles/the-valiant-review,2022-10-31T07:46:36.816Z,Luke Reilly
Star Ocean: The Divine Force Review,7.0,/articles/star-ocean-the-divine-force-review,2022-10-26T11:00:04.000Z,George Yang
Ghostbusters: Spirits Unleashed Review,6.0,/articles/ghostbusters-spirits-unleashed-review,2022-10-25T22:16:52.098Z,Travis Northup
Call of Duty: Modern Warfare 2 Single-Player Review,6.0,/articles/call-of-duty-modern-warfare-2-single-player-review,2022-10-24T17:15:38.736Z,Matt Purslow
NHL 23 Review,8.0,/articles/nhl-23-review,2022-10-20T13:00:16.000Z,Matt Paprocki
New Tales from the Borderlands Review,7.0,/articles/new-tales-from-the-borderlands-review,2022-10-20T11:00:34.000Z,Ryan McCaffrey
Dragon Ball: The Breakers Review,5.0,/articles/dragon-ball-the-breakers-review,2022-10-19T19:00:00.000Z,Ronny Barrier
PGA Tour 2K23 Review,6.0,/articles/pga-tour-2k23-review,2022-10-14T15:00:00.000Z,Matt Paprocki
LEGO Bricktales Review,7.0,/articles/lego-bricktales-review,2022-10-12T12:00:41.000Z,Sarah LeBoeuf
Dakar Desert Rally Review,5.0,/articles/dakar-desert-rally-review,2022-10-10T06:48:30.345Z,Luke Reilly
Overwatch 2 Review,8.0,/articles/overwatch-2-review,2022-10-04T19:00:27.000Z,Simon Cardy
Valkyrie Elysium Review,6.0,/articles/valkyrie-elysium-review,2022-10-04T17:38:35.987Z,John Carson
Tinykin Review,8.0,/articles/tinykin-review,2022-10-03T23:24:37.499Z,Tom Marks
The DioField Chronicle Review,7.0,/articles/the-diofield-chronicle-review,2022-09-28T22:16:33.618Z,Leana Hafer
Session: Skate Sim Review,6.0,/articles/session-skate-sim-review,2022-09-28T08:52:00.299Z,Luke Reilly
Shovel Knight Dig Review,8.0,/articles/shovel-knight-dig-review,2022-09-23T16:22:02.275Z,Mitchell Saltzman
Isonzo Review,7.0,/articles/isonzo-review,2022-09-15T17:38:52.690Z,Luke Winkie
Metal: Hellsinger Review,7.0,/articles/metal-hellsinger-review,2022-09-12T14:00:00.000Z,Tristan Ogilvie
Disney Dreamlight Valley Early Access Review,8.0,/articles/disney-dreamlight-valley-review,2022-09-09T22:36:46.345Z,Travis Northup
JoJo's Bizarre Adventure: All Star Battle R Review,7.0,/articles/jojos-bizarre-adventure-all-star-battle-r-review,2022-09-08T23:49:25.058Z,John Carson
F1 Manager 2022 Review,8.0,/articles/f1-manager-2022-review,2022-09-06T19:14:09.581Z,James Swinbanks
Teenage Mutant Ninja Turtles: The Cowabunga Collection Review,7.0,/articles/teenage-mutant-ninja-turtles-tmnt-the-cowabunga-collection-review,2022-08-31T14:00:22.000Z,Destin Legarie
Rollerdrome Review,9.0,/articles/rollerdrome-review,2022-08-22T19:59:42.660Z,Jonathon Dornbush
Saints Row Review,6.0,/articles/saints-row-2022-review,2022-08-22T14:00:00.000Z,Tristan Ogilvie
Soul Hackers 2 Review,7.0,/articles/soul-hackers-2-review,2022-08-18T14:00:09.000Z,Cameron Hawkins
Rumbleverse Review,9.0,/articles/rumbleverse-review,2022-08-16T19:02:38.189Z,Mitchell Saltzman
Cult of the Lamb Review,8.0,/articles/cult-of-the-lamb-review,2022-08-10T15:00:02.000Z,Tom Marks
Digimon Survive Review,6.0,/articles/digimon-survive-review,2022-08-09T20:40:23.101Z,Travis Northup
GigaBash Review,7.0,/articles/gigabash-review,2022-08-04T17:18:44.663Z,Mitchell Saltzman
Two Point Campus Review,8.0,/articles/two-point-campus-review,2022-08-04T14:00:04.000Z,Leana Hafer
MultiVersus Review,8.0,/articles/multiversus-review,2022-07-27T18:04:10.127Z,John Carson
Stray Review,8.0,/articles/stray-review,2022-07-18T16:00:21.000Z,Tom Marks
Madison Review,7.0,/articles/madison-review,2022-07-13T06:24:55.681Z,Tristan Ogilvie
Matchpoint: Tennis Championships Review,5.0,/articles/matchpoint-tennis-championships-review,2022-07-07T12:00:00.000Z,Tristan Ogilvie
